X,
15.06.2020,5678.75
16.06.2020,5712.5
17.06.2020,5755.25
18.06.2020,5794.5
19.06.2020,5839.25
22.06.2020,5869.5
23.06.2020,5897
24.06.2020,5861
25.06.2020,5886.5
26.06.2020,5955.5
29.06.2020,5955
30.06.2020,6008.25
01.07.2020,6053.75
02.07.2020,6072
03.07.2020,6021.75
06.07.2020,6135.25
07.07.2020,6188.25
08.07.2020,6233
09.07.2020,6300.85
10.07.2020,6418.05
13.07.2020,6580
14.07.2020,6497.5
15.07.2020,6385
16.07.2020,6440.75
17.07.2020,6455
20.07.2020,6493.25
21.07.2020,6540.7
22.07.2020,6496
23.07.2020,6558
24.07.2020,6425
27.07.2020,6423.75
28.07.2020,6484
29.07.2020,6480
30.07.2020,6439.75
31.07.2020,6422.5
03.08.2020,6500.5
04.08.2020,6459
05.08.2020,6503.25
06.08.2020,6483.5
07.08.2020,6310.5
10.08.2020,6397.25
11.08.2020,6384.5
12.08.2020,6435
13.08.2020,6261.5
14.08.2020,6376.25
17.08.2020,6450.75
18.08.2020,6571
19.08.2020,6691.75
20.08.2020,6609.75
21.08.2020,6498.75
24.08.2020,6521.75
25.08.2020,6535.25
26.08.2020,6604.75
27.08.2020,6632.5
28.08.2020,6681.5
01.09.2020,6700.5
02.09.2020,6706.75
03.09.2020,6573.75
04.09.2020,6724.5
07.09.2020,6805.75
08.09.2020,6685.25
09.09.2020,6751.5
10.09.2020,6686
11.09.2020,6769.25
14.09.2020,6814.5
15.09.2020,6769.75
16.09.2020,6788.4
17.09.2020,6797.25
18.09.2020,6833.25
21.09.2020,6710.5
22.09.2020,6800.5
23.09.2020,6616.1
24.09.2020,6529.25
25.09.2020,6546.55
28.09.2020,6567.5
29.09.2020,6581
30.09.2020,6676
01.10.2020,6382.5
02.10.2020,6554.25
05.10.2020,6521.75
06.10.2020,6519.25
07.10.2020,6669.75
08.10.2020,6679.5
09.10.2020,6768.5
12.10.2020,6731.5
13.10.2020,6685.25
14.10.2020,6705.25
15.10.2020,6739.25
16.10.2020,6724.5
19.10.2020,6758.75
20.10.2020,6892
21.10.2020,6989.25
22.10.2020,6917.5
23.10.2020,6861.75
26.10.2020,6772.75
27.10.2020,6790
28.10.2020,6740.5
29.10.2020,6724
30.10.2020,6713.75
02.11.2020,6757
03.11.2020,6810.25
04.11.2020,6831
05.11.2020,6844.25
06.11.2020,6936.25
09.11.2020,6904.5
10.11.2020,6915.25
11.11.2020,6868.75
12.11.2020,6916.75
13.11.2020,6966.75
16.11.2020,7092.75
17.11.2020,7059.5
18.11.2020,7082
19.11.2020,7086.75
20.11.2020,7271.5
23.11.2020,7170.5
24.11.2020,7286.25
25.11.2020,7291
26.11.2020,7393.75
27.11.2020,7493.25
30.11.2020,7573.75
01.12.2020,7688
02.12.2020,7668
03.12.2020,7671.25
04.12.2020,7753.75
07.12.2020,7697.75
08.12.2020,7681.5
09.12.2020,7707.5
10.12.2020,7861.75
11.12.2020,7755.5
14.12.2020,7729
15.12.2020,7775
16.12.2020,7827.75
17.12.2020,7912.25
18.12.2020,7980.25
21.12.2020,7840.05
22.12.2020,7738.55
23.12.2020,7838.5
24.12.2020,7782.25
29.12.2020,7856.7
30.12.2020,7842
31.12.2020,7757.75
04.01.2021,7850.75
05.01.2021,7997
06.01.2021,8032.5
07.01.2021,8169
08.01.2021,8120
11.01.2021,7851.25
12.01.2021,7965.5
13.01.2021,7996.5
14.01.2021,8039.5
15.01.2021,7937.75
18.01.2021,7968
19.01.2021,7955.25
20.01.2021,8046.5
21.01.2021,8022.25
22.01.2021,8001.75
25.01.2021,7972
26.01.2021,8011.75
27.01.2021,7826.75
28.01.2021,7882.15
29.01.2021,7862.5
01.02.2021,7802.55
02.02.2021,7784.5
03.02.2021,7851.5
04.02.2021,7826.5
05.02.2021,7922
08.02.2021,8046.75
09.02.2021,8156.75
10.02.2021,8304
11.02.2021,8288.75
12.02.2021,8351.5
15.02.2021,8422.5
16.02.2021,8416
17.02.2021,8398.25
18.02.2021,8562.25
19.02.2021,8923.75
22.02.2021,9111
23.02.2021,9219.5
24.02.2021,9326
25.02.2021,9428.25
26.02.2021,9093.25
01.03.2021,9062
02.03.2021,9195.25
03.03.2021,9120.75
04.03.2021,8924.75
05.03.2021,8911.2
08.03.2021,9018
09.03.2021,8797.5
10.03.2021,8877.75
11.03.2021,9069
12.03.2021,9104
15.03.2021,9164.25
16.03.2021,8968.5
17.03.2021,9079.5
18.03.2021,9072.5
19.03.2021,9076.25
22.03.2021,9123.75
23.03.2021,8991
24.03.2021,8985.25
25.03.2021,8791
26.03.2021,8973.5
29.03.2021,8874.5
30.03.2021,8780
31.03.2021,8793
01.04.2021,8799.5
06.04.2021,9059.5
07.04.2021,8924.5
08.04.2021,9018.25
09.04.2021,8934.75
12.04.2021,8865.25
13.04.2021,8903.25
14.04.2021,9082
15.04.2021,9295.25
16.04.2021,9225.5
19.04.2021,9384.25
20.04.2021,9326.25
21.04.2021,9453
22.04.2021,9411.25
23.04.2021,9563.5
26.04.2021,9761
27.04.2021,9860.5
28.04.2021,9883.25
29.04.2021,9893.5
30.04.2021,9833
04.05.2021,9973
05.05.2021,9955
06.05.2021,10099.75
07.05.2021,10423.5
10.05.2021,10382.75
11.05.2021,10452.5
12.05.2021,10436.25
13.05.2021,10328.75
14.05.2021,10215
17.05.2021,10344.75
18.05.2021,10391.25
19.05.2021,9992.5
20.05.2021,10041.5
21.05.2021,9877
24.05.2021,9939.75
25.05.2021,9910.75
26.05.2021,9971.25
27.05.2021,10212.15
28.05.2021,10250.75
01.06.2021,10236.5
02.06.2021,10134.15
03.06.2021,9772.25
04.06.2021,9941.25
07.06.2021,9883.75
08.06.2021,9941
09.06.2021,9956.25
10.06.2021,9864.25
11.06.2021,9975.75
14.06.2021,9938.25
15.06.2021,9551.75
16.06.2021,9652.25
17.06.2021,9302.25
18.06.2021,9133.25
21.06.2021,9168
22.06.2021,9288.5
23.06.2021,9466.75
24.06.2021,9403.75
25.06.2021,9399.4
28.06.2021,9372.25
29.06.2021,9323
30.06.2021,9363.5
01.07.2021,9303.75
02.07.2021,9358.02
05.07.2021,9490.1
06.07.2021,9290.04
07.07.2021,9430.81
08.07.2021,9294.5
09.07.2021,9488.75
12.07.2021,9379.5
13.07.2021,9379.25
14.07.2021,9306.55
15.07.2021,9452.75
16.07.2021,9391.5
19.07.2021,9188.5
20.07.2021,9318.5
21.07.2021,9331.5
22.07.2021,9428.28
23.07.2021,9503.5
26.07.2021,9799.25
27.07.2021,9746.5
28.07.2021,9671
29.07.2021,9806.5
30.07.2021,9708.75
02.08.2021,9680.2
03.08.2021,9520
04.08.2021,9443.75
05.08.2021,9469.76
06.08.2021,9444
09.08.2021,9342.25
10.08.2021,9495.75
11.08.2021,9484.25
12.08.2021,9437
13.08.2021,9542.75
16.08.2021,9419.5
17.08.2021,9233.5
18.08.2021,9032
19.08.2021,8892
20.08.2021,9041
23.08.2021,9290.95
24.08.2021,9374.5
25.08.2021,9356.5
26.08.2021,9305
27.08.2021,9413.75
31.08.2021,9525.25
01.09.2021,9333.25
02.09.2021,9366.75
03.09.2021,9422.75
06.09.2021,9443.75
07.09.2021,9333.65
08.09.2021,9228.5
09.09.2021,9369.5
10.09.2021,9684.5
13.09.2021,9550.5
14.09.2021,9434
15.09.2021,9617.75
16.09.2021,9357
17.09.2021,9307.25
20.09.2021,9034.15
21.09.2021,8976.5
22.09.2021,9295.75
23.09.2021,9282.45
24.09.2021,9341.75
27.09.2021,9369.5
28.09.2021,9273.1
29.09.2021,9165
30.09.2021,8940.5
01.10.2021,9131.5
04.10.2021,9254
05.10.2021,9175
06.10.2021,9048.35
07.10.2021,9282.25
08.10.2021,9367.75
11.10.2021,9564.75
12.10.2021,9490
13.10.2021,9701.5
14.10.2021,10076
15.10.2021,10493
18.10.2021,11299.5
19.10.2021,10207.5
20.10.2021,10271.25
21.10.2021,9948.5
22.10.2021,9792
25.10.2021,9960.75
26.10.2021,9885.5
27.10.2021,9625
28.10.2021,9815.5
29.10.2021,9728.5
01.11.2021,9958
02.11.2021,9745.5
03.11.2021,9646.5
04.11.2021,9699
05.11.2021,9752
08.11.2021,9897.5
09.11.2021,9764.5
10.11.2021,9705.5
11.11.2021,9808.5
12.11.2021,9841
15.11.2021,9705.5
16.11.2021,9576.5
17.11.2021,9427.4
18.11.2021,9503.5
19.11.2021,9744
22.11.2021,9831.5
23.11.2021,9809
24.11.2021,9904
25.11.2021,9898
26.11.2021,9578
29.11.2021,9670.5
30.11.2021,9522.5
01.12.2021,9498.25
02.12.2021,9593
03.12.2021,9489
06.12.2021,9562
07.12.2021,9616.5
08.12.2021,9658.5
09.12.2021,9542.5
10.12.2021,9507.5
13.12.2021,9435
14.12.2021,9421.5
15.12.2021,9227.5
16.12.2021,9537.5
17.12.2021,9479.5
20.12.2021,9474
21.12.2021,9573
22.12.2021,9652
23.12.2021,9646
24.12.2021,9606.5
29.12.2021,9736.5
30.12.2021,9732
31.12.2021,9747.5
04.01.2022,9795
05.01.2022,9713.75
06.01.2022,9544
07.01.2022,9675
10.01.2022,9571
11.01.2022,9735.5
12.01.2022,10084.5
13.01.2022,9972.5
14.01.2022,9730.75
17.01.2022,9749
18.01.2022,9691.5
19.01.2022,9861.25
20.01.2022,10014
21.01.2022,9977
24.01.2022,9763
25.01.2022,9832.75
26.01.2022,9955.5
27.01.2022,9830.75
28.01.2022,9555.5
31.01.2022,9554
01.02.2022,9730.5
02.02.2022,9877.75
03.02.2022,9867.5
04.02.2022,9871.5
07.02.2022,9809.25
08.02.2022,9811.25
09.02.2022,10100.5
10.02.2022,10305
11.02.2022,9894.5
14.02.2022,9984.5
15.02.2022,10003.5
16.02.2022,10029.75
17.02.2022,9967
18.02.2022,9996.5
21.02.2022,9946
22.02.2022,9961.25
23.02.2022,9910.5
24.02.2022,9911.5
25.02.2022,9917
28.02.2022,9919
01.03.2022,10095.5
02.03.2022,10198.25
03.03.2022,10385.5
04.03.2022,10701
07.03.2022,10265.5
08.03.2022,10178.75
09.03.2022,9979
10.03.2022,10096
11.03.2022,10152.5
14.03.2022,9894.5
15.03.2022,9895
16.03.2022,10069
17.03.2022,10251.5
18.03.2022,10342
21.03.2022,10301.55
22.03.2022,10266.5
23.03.2022,10446
24.03.2022,10332.5
25.03.2022,10255
28.03.2022,10342
29.03.2022,10319.5
30.03.2022,10367.5
31.03.2022,10372.5
01.04.2022,10347
04.04.2022,10455.25
05.04.2022,10437
06.04.2022,10286.75
07.04.2022,10294.5
08.04.2022,10304.75
11.04.2022,10181.25
12.04.2022,10330
13.04.2022,10284
14.04.2022,10297.5
19.04.2022,10288.5
20.04.2022,10205.5
21.04.2022,10275.75
22.04.2022,10103.25
25.04.2022,9773.8
26.04.2022,9860.5
27.04.2022,9865.5
28.04.2022,9700
29.04.2022,9772.5
03.05.2022,9407.75
04.05.2022,9468
05.05.2022,9508.5
06.05.2022,9414
09.05.2022,9244.25
10.05.2022,9239
11.05.2022,9361
12.05.2022,9105
13.05.2022,9185
16.05.2022,9255.5
17.05.2022,9379.5
18.05.2022,9246.1
19.05.2022,9435.5
20.05.2022,9441
23.05.2022,9568.5
24.05.2022,9459
25.05.2022,9375
26.05.2022,9350.5
27.05.2022,9459.5
30.05.2022,9543
31.05.2022,9451.5
01.06.2022,9504.5
06.06.2022,9748.5
07.06.2022,9704.25
08.06.2022,9741.3
09.06.2022,9622.1
10.06.2022,9448
13.06.2022,9285.5
14.06.2022,9226.75
15.06.2022,9232
16.06.2022,9081.25
17.06.2022,8969
20.06.2022,8992.25
21.06.2022,9004.49
22.06.2022,8785.5
23.06.2022,8415
24.06.2022,8392
27.06.2022,8430.25
28.06.2022,8374
29.06.2022,8411
30.06.2022,8264
01.07.2022,8050.25
04.07.2022,8007.5
05.07.2022,7666.75
06.07.2022,7517.25
07.07.2022,7826
08.07.2022,7799.5
11.07.2022,7578.75
12.07.2022,7341
13.07.2022,7315.5
14.07.2022,7162
15.07.2022,7179.25
18.07.2022,7411
19.07.2022,7271.5
20.07.2022,7377
21.07.2022,7320
22.07.2022,7449
25.07.2022,7479.25
26.07.2022,7536.25
27.07.2022,7639.25
28.07.2022,7770.75
29.07.2022,7931.25
01.08.2022,7826.75
02.08.2022,7814.75
03.08.2022,7680.75
04.08.2022,7726.25
05.08.2022,7870
08.08.2022,7989.75
09.08.2022,7984.5
10.08.2022,8084.98
11.08.2022,8167
12.08.2022,8086
15.08.2022,7972
16.08.2022,7983
17.08.2022,7933.25
18.08.2022,8048.25
19.08.2022,8099.75
22.08.2022,8071
23.08.2022,8166.25
24.08.2022,8061.5
25.08.2022,8166
26.08.2022,8193.25
30.08.2022,7893
31.08.2022,7847.5
01.09.2022,7652
02.09.2022,7694
05.09.2022,7731
06.09.2022,7751
07.09.2022,7700
08.09.2022,7921.5
09.09.2022,7930.5
12.09.2022,8084.5
13.09.2022,8000.5
14.09.2022,7899.5
15.09.2022,7851.5
16.09.2022,7870
19.09.2022,7826.5
20.09.2022,7824
21.09.2022,7757
22.09.2022,7749
23.09.2022,7532
26.09.2022,7441.5
27.09.2022,7433
28.09.2022,7529.5
29.09.2022,7654
30.09.2022,7688
03.10.2022,7615.5
04.10.2022,7814.5
05.10.2022,7740.5
06.10.2022,7659.5
07.10.2022,7517.5
10.10.2022,7645.75
11.10.2022,7666.5
12.10.2022,7638
13.10.2022,7666.5
14.10.2022,7652
17.10.2022,7642.5
18.10.2022,7490
19.10.2022,7461.75
20.10.2022,7650.5
21.10.2022,7719.25
24.10.2022,7669
25.10.2022,7621
26.10.2022,7884
27.10.2022,7843.25
28.10.2022,7629
31.10.2022,7531
01.11.2022,7726.5
02.11.2022,7672.75
03.11.2022,7607
04.11.2022,8144
07.11.2022,7932.75
08.11.2022,8135
09.11.2022,8116.25
10.11.2022,8284
11.11.2022,8502.9
14.11.2022,8356
15.11.2022,8370.25
16.11.2022,8284.25
17.11.2022,8095
18.11.2022,8065.5
21.11.2022,7864
22.11.2022,7996.25
23.11.2022,7986
24.11.2022,8023
25.11.2022,7992
28.11.2022,7948.75
29.11.2022,8045.5
30.11.2022,8239.75
01.12.2022,8322.5
02.12.2022,8442
05.12.2022,8364.5
06.12.2022,8395
07.12.2022,8439
08.12.2022,8532.75
09.12.2022,8518
12.12.2022,8339.25
13.12.2022,8459.25
14.12.2022,8486
15.12.2022,8255.5
16.12.2022,8235.25
19.12.2022,8303.25
20.12.2022,8349.75
21.12.2022,8390.5
22.12.2022,8305
23.12.2022,8344
28.12.2022,8445
29.12.2022,8419.5
30.12.2022,8373.01
03.01.2023,8318
04.01.2023,8247
05.01.2023,8371.25
06.01.2023,8578.65
09.01.2023,8843
10.01.2023,8898.5
11.01.2023,9115
12.01.2023,9170.5
13.01.2023,9170
16.01.2023,9088.19
17.01.2023,9286
18.01.2023,9329
19.01.2023,9307.5
20.01.2023,9319.76
23.01.2023,9347.77
24.01.2023,9306
25.01.2023,9304.5
26.01.2023,9320.5
27.01.2023,9255.74
30.01.2023,9200.35
31.01.2023,9210.8
01.02.2023,9072.75
02.02.2023,9039.25
03.02.2023,8962.25
06.02.2023,8848.25
07.02.2023,8902.5
08.02.2023,8871.76
09.02.2023,8955.5
10.02.2023,8830.26
13.02.2023,8916.5
14.02.2023,8935.5
15.02.2023,8845.5
16.02.2023,9010.5
17.02.2023,8974.25
20.02.2023,9133.75
21.02.2023,9198.5
22.02.2023,9116
23.02.2023,8898.99
24.02.2023,8705.5
27.02.2023,8795.5
28.02.2023,8959
01.03.2023,9096.5
02.03.2023,8942.6
03.03.2023,8965.5
06.03.2023,8902.75
07.03.2023,8743.5
08.03.2023,8892
09.03.2023,8834.05
10.03.2023,8848
13.03.2023,8918.25
14.03.2023,8827
15.03.2023,8498.75
16.03.2023,8516.75
17.03.2023,8580.25
20.03.2023,8701.25
21.03.2023,8762.25
22.03.2023,8899.5
23.03.2023,9038
24.03.2023,8921.75
27.03.2023,8963.25
28.03.2023,8976.25
29.03.2023,9005.75
30.03.2023,9000.25
31.03.2023,8994.5
03.04.2023,8915
04.04.2023,8743.75
05.04.2023,8781.75
06.04.2023,8803.75
11.04.2023,8854.5
12.04.2023,8920.05
13.04.2023,9066.75
14.04.2023,9031.25
17.04.2023,8962.95
18.04.2023,9014.4
19.04.2023,8963.75
20.04.2023,8880.25
21.04.2023,8794.5
24.04.2023,8727
25.04.2023,8524
26.04.2023,8551.75
27.04.2023,8583.5
28.04.2023,8590
02.05.2023,8504.2
03.05.2023,8456.25
04.05.2023,8481.4
05.05.2023,8566.75
09.05.2023,8571.25
10.05.2023,8445.25
11.05.2023,8137.45
12.05.2023,8224.25
15.05.2023,8218.25
16.05.2023,8107.49
17.05.2023,8292
18.05.2023,8156.5
19.05.2023,8234
22.05.2023,8095.53
23.05.2023,8068.75
24.05.2023,7875.75
25.05.2023,7943.75
26.05.2023,8124.5
30.05.2023,8111.95
31.05.2023,8080
01.06.2023,8245
02.06.2023,8233.5
05.06.2023,8335.01
06.06.2023,8337
07.06.2023,8293.1
08.06.2023,8341
09.06.2023,8357.75
12.06.2023,8292
13.06.2023,8458.5
14.06.2023,8515.25
15.06.2023,8557
16.06.2023,8555.75
19.06.2023,8546
20.06.2023,8551.25
21.06.2023,8615.25
22.06.2023,8585.25
23.06.2023,8401.24
26.06.2023,8407
27.06.2023,8372
28.06.2023,8260.5
29.06.2023,8182
30.06.2023,8323.75
03.07.2023,8406
04.07.2023,8358.5
05.07.2023,8317.75
06.07.2023,8258
07.07.2023,8369.25
10.07.2023,8364.5
11.07.2023,8312.5
12.07.2023,8494.75
13.07.2023,8690
14.07.2023,8663.25
17.07.2023,8468
18.07.2023,8466
19.07.2023,8424.29
20.07.2023,8481.25
21.07.2023,8444
24.07.2023,8509
25.07.2023,8664.5
26.07.2023,8603.25
27.07.2023,8552
28.07.2023,8648.24
31.07.2023,8819.5
01.08.2023,8612.75
02.08.2023,8488.24
03.08.2023,8586
04.08.2023,8537
07.08.2023,8449.09
08.08.2023,8313.75
09.08.2023,8371.51
10.08.2023,8352.24
11.08.2023,8257.25
14.08.2023,8242.75
15.08.2023,8183.5
16.08.2023,8153.25
17.08.2023,8229.85
18.08.2023,8243.75
21.08.2023,8270.5
22.08.2023,8363.7
23.08.2023,8457.25
24.08.2023,8359.5
25.08.2023,8349.25
29.08.2023,8438.5
30.08.2023,8468.55
31.08.2023,8420
01.09.2023,8497.25
04.09.2023,8453.25
05.09.2023,8497.5
06.09.2023,8374.25
07.09.2023,8321.25
08.09.2023,8241.5
11.09.2023,8389
12.09.2023,8378.75
13.09.2023,8406.5
14.09.2023,8375.75
15.09.2023,8352
18.09.2023,8299.8
19.09.2023,8271.25
20.09.2023,8320.5
21.09.2023,8169.75
22.09.2023,8198.75
25.09.2023,8110.5
26.09.2023,8066.25
27.09.2023,8088
28.09.2023,8193
29.09.2023,8239
02.10.2023,8003
03.10.2023,7952.5
04.10.2023,7895.5
05.10.2023,7837.5
06.10.2023,7985.25
09.10.2023,8050.75
10.10.2023,7955
11.10.2023,7954
12.10.2023,7919.25
13.10.2023,7877.5
16.10.2023,7915.5
17.10.2023,7937.5
18.10.2023,7940
19.10.2023,7963
20.10.2023,7916.76
23.10.2023,7935.75
24.10.2023,8018.5
25.10.2023,7991
26.10.2023,7939.75
27.10.2023,8056.5
30.10.2023,8094
31.10.2023,8051.5
01.11.2023,8050.25
02.11.2023,8079.5
03.11.2023,8109.7
06.11.2023,8169.25
07.11.2023,8112
08.11.2023,8068
09.11.2023,8072.01
10.11.2023,7956.49
13.11.2023,8081.25
14.11.2023,8191
15.11.2023,8218
16.11.2023,8166.5
17.11.2023,8212.25
20.11.2023,8381.5
21.11.2023,8394
22.11.2023,8294.5
23.11.2023,8345.5
24.11.2023,8364.75
27.11.2023,8292.5
28.11.2023,8415.5
29.11.2023,8365.5
30.11.2023,8409.5
01.12.2023,8558.02
04.12.2023,8381.75
05.12.2023,8269.75
06.12.2023,8219.75
07.12.2023,8273
08.12.2023,8380
11.12.2023,8261.55
12.12.2023,8270.5
13.12.2023,8245.9
14.12.2023,8463.51
15.12.2023,8456.25
18.12.2023,8393.81
19.12.2023,8539.5
20.12.2023,8524
21.12.2023,8538
22.12.2023,8514.5
27.12.2023,8620
28.12.2023,8556.75
29.12.2023,8488.5
02.01.2024,8463.75
03.01.2024,8438.75
04.01.2024,8383.25
05.01.2024,8374.75
08.01.2024,8351.74
09.01.2024,8273.75
10.01.2024,8277.25
11.01.2024,8264
12.01.2024,8242.75
15.01.2024,8284
16.01.2024,8306
17.01.2024,8216.25
18.01.2024,8261.75
19.01.2024,8306.76
22.01.2024,8289.5
23.01.2024,8348
24.01.2024,8506.99
25.01.2024,8508
26.01.2024,8479.05
29.01.2024,8486.5
30.01.2024,8543.75
31.01.2024,8530.5
01.02.2024,8451
02.02.2024,8397.84
05.02.2024,8267.25
06.02.2024,8312.25
07.02.2024,8217
08.02.2024,8098.27
09.02.2024,8077.29
12.02.2024,8138.24
13.02.2024,8163.75
14.02.2024,8104
15.02.2024,8224.25
16.02.2024,8410.25
19.02.2024,8353.5
20.02.2024,8458.99
21.02.2024,8495.25
22.02.2024,8534.5
23.02.2024,8510
26.02.2024,8398
27.02.2024,8409
28.02.2024,8385.75
29.02.2024,8427
01.03.2024,8438.5
04.03.2024,8476.51
05.03.2024,8421.75
06.03.2024,8503
07.03.2024,8561.24
08.03.2024,8500.28
11.03.2024,8571
12.03.2024,8570.2
13.03.2024,8840.01
14.03.2024,8786
15.03.2024,8970.25
18.03.2024,8986.11
19.03.2024,8910.07
20.03.2024,8858.84
21.03.2024,8875.48
22.03.2024,8791.02
25.03.2024,8792.58
26.03.2024,8781.47
27.03.2024,8768
28.03.2024,8787.84
02.04.2024,8907.25
03.04.2024,9171.53
04.04.2024,9257.56
05.04.2024,9223.5
08.04.2024,9295.01
09.04.2024,9294.28
10.04.2024,9249.24
11.04.2024,9213.4
12.04.2024,9334.96
15.04.2024,9499.47
16.04.2024,9390.45
17.04.2024,9515.12
18.04.2024,9676
19.04.2024,9819.74
22.04.2024,9764.16
23.04.2024,9631.59
24.04.2024,9684.83
25.04.2024,9768.65
26.04.2024,9876.97
29.04.2024,10057.47
30.04.2024,9903.73
01.05.2024,9794.93
02.05.2024,9652.46
03.05.2024,9799.03
07.05.2024,9903.79
08.05.2024,9776.1
09.05.2024,9783.41
